Contrat;Date et heure;Puissance réelle (kW);Code de puissance réelle;90 % de la puissance apparente (kVA);Code de puissance apparente
0300164754;2025-09-28 12:15:00;126,8;R;139,1;R
0300164754;2025-09-28 12:00:00;128,0;R;141,0;R
0300164754;2025-09-28 11:45:00;122,2;R;134,0;R
0300164754;2025-09-28 11:30:00;110,3;R;120,3;R
0300164754;2025-09-28 11:15:00;103,5;R;111,7;R
0300164754;2025-09-28 11:00:00;100,3;R;108,9;R
0300164754;2025-09-28 10:45:00;110,6;R;119,1;R
0300164754;2025-09-28 10:30:00;110,4;R;119,9;R
0300164754;2025-09-28 10:15:00;149,1;R;166,4;R
0300164754;2025-09-28 10:00:00;164,4;R;181,9;R
0300164754;2025-09-28 09:45:00;165,2;R;181,9;R
0300164754;2025-09-28 09:30:00;163,1;R;180,0;R
0300164754;2025-09-28 09:15:00;150,5;R;170,7;R
0300164754;2025-09-28 09:00:00;101,8;R;111,7;R
0300164754;2025-09-28 08:45:00;107,7;R;118,5;R
0300164754;2025-09-28 08:30:00;111,6;R;122,7;R
0300164754;2025-09-28 08:15:00;98,9;R;109,6;R
0300164754;2025-09-28 08:00:00;89,6;R;97,8;R
0300164754;2025-09-28 07:45:00;81,5;R;89,3;R
0300164754;2025-09-28 07:30:00;84,8;R;93,8;R
0300164754;2025-09-28 07:15:00;87,6;R;97,2;R
0300164754;2025-09-28 07:00:00;85,6;R;95,5;R
0300164754;2025-09-28 06:45:00;86,3;R;95,9;R
0300164754;2025-09-28 06:30:00;63,7;R;71,2;R
0300164754;2025-09-28 06:15:00;66,5;R;72,9;R
0300164754;2025-09-28 06:00:00;73,5;R;83,7;R
0300164754;2025-09-28 05:45:00;63,5;R;75,0;R
0300164754;2025-09-28 05:30:00;62,7;R;74,7;R
0300164754;2025-09-28 05:15:00;62,6;R;74,3;R
0300164754;2025-09-28 05:00:00;60,0;R;71,2;R
0300164754;2025-09-28 04:45:00;61,5;R;72,8;R
0300164754;2025-09-28 04:30:00;61,5;R;72,9;R
0300164754;2025-09-28 04:15:00;62,0;R;73,4;R
0300164754;2025-09-28 04:00:00;61,6;R;72,5;R
0300164754;2025-09-28 03:45:00;61,6;R;72,9;R
0300164754;2025-09-28 03:30:00;61,8;R;73,1;R
0300164754;2025-09-28 03:15:00;61,9;R;73,6;R
0300164754;2025-09-28 03:00:00;61,2;R;72,8;R
0300164754;2025-09-28 02:45:00;51,4;R;59,0;R
0300164754;2025-09-28 02:30:00;65,3;R;77,6;R
0300164754;2025-09-28 02:15:00;62,5;R;74,8;R
0300164754;2025-09-28 02:00:00;61,7;R;72,2;R
0300164754;2025-09-28 01:45:00;60,6;R;71,6;R
0300164754;2025-09-28 01:30:00;60,8;R;72,7;R
0300164754;2025-09-28 01:15:00;65,0;R;77,6;R
0300164754;2025-09-28 01:00:00;51,5;R;59,1;R
0300164754;2025-09-28 00:45:00;63,9;R;76,2;R
0300164754;2025-09-28 00:30:00;64,5;R;76,7;R
0300164754;2025-09-28 00:15:00;62,4;R;73,4;R
0300164754;2025-09-28 00:00:00;55,8;R;64,0;R
0300164754;2025-09-27 23:45:00;57,9;R;67,6;R
0300164754;2025-09-27 23:30:00;61,4;R;72,1;R
0300164754;2025-09-27 23:15:00;61,4;R;72,3;R
0300164754;2025-09-27 23:00:00;64,1;R;74,9;R
0300164754;2025-09-27 22:45:00;63,4;R;74,1;R
0300164754;2025-09-27 22:30:00;62,1;R;72,7;R
0300164754;2025-09-27 22:15:00;62,4;R;73,2;R
0300164754;2025-09-27 22:00:00;49,6;R;55,5;R
0300164754;2025-09-27 21:45:00;66,2;R;77,5;R
0300164754;2025-09-27 21:30:00;65,9;R;76,7;R
0300164754;2025-09-27 21:15:00;65,7;R;75,3;R
0300164754;2025-09-27 21:00:00;64,5;R;74,2;R
0300164754;2025-09-27 20:45:00;56,3;R;62,7;R
0300164754;2025-09-27 20:30:00;71,7;R;80,3;R
0300164754;2025-09-27 20:15:00;80,2;R;87,2;R
0300164754;2025-09-27 20:00:00;83,5;R;90,3;R
0300164754;2025-09-27 19:45:00;82,5;R;89,1;R
0300164754;2025-09-27 19:30:00;76,5;R;82,9;R
0300164754;2025-09-27 19:15:00;78,3;R;84,2;R
0300164754;2025-09-27 19:00:00;78,1;R;83,9;R
0300164754;2025-09-27 18:45:00;70,5;R;74,3;R
0300164754;2025-09-27 18:30:00;73,4;R;79,1;R
0300164754;2025-09-27 18:15:00;78,6;R;83,7;R
0300164754;2025-09-27 18:00:00;83,5;R;88,8;R
0300164754;2025-09-27 17:45:00;82,4;R;87,8;R
0300164754;2025-09-27 17:30:00;76,8;R;82,8;R
0300164754;2025-09-27 17:15:00;90,0;R;98,6;R
0300164754;2025-09-27 17:00:00;98,0;R;108,9;R
0300164754;2025-09-27 16:45:00;90,5;R;98,8;R
0300164754;2025-09-27 16:30:00;84,4;R;88,3;R
0300164754;2025-09-27 16:15:00;81,7;R;86,4;R
0300164754;2025-09-27 16:00:00;78,0;R;84,2;R
0300164754;2025-09-27 15:45:00;81,2;R;87,5;R
0300164754;2025-09-27 15:30:00;88,5;R;94,4;R
0300164754;2025-09-27 15:15:00;89,2;R;94,8;R
0300164754;2025-09-27 15:00:00;85,8;R;92,2;R
0300164754;2025-09-27 14:45:00;84,3;R;90,5;R
0300164754;2025-09-27 14:30:00;90,7;R;98,3;R
0300164754;2025-09-27 14:15:00;98,6;R;108,2;R
0300164754;2025-09-27 14:00:00;86,2;R;92,5;R
0300164754;2025-09-27 13:45:00;92,0;R;101,7;R
0300164754;2025-09-27 13:30:00;98,9;R;109,7;R
0300164754;2025-09-27 13:15:00;87,9;R;94,3;R
0300164754;2025-09-27 13:00:00;80,7;R;86,7;R
0300164754;2025-09-27 12:45:00;81,8;R;87,2;R
0300164754;2025-09-27 12:30:00;82,5;R;89,1;R
0300164754;2025-09-27 12:15:00;85,6;R;92,5;R
0300164754;2025-09-27 12:00:00;91,3;R;101,6;R
0300164754;2025-09-27 11:45:00;77,3;R;85,2;R
0300164754;2025-09-27 11:30:00;76,3;R;82,0;R
0300164754;2025-09-27 11:15:00;80,7;R;87,1;R
0300164754;2025-09-27 11:00:00;80,5;R;87,2;R
0300164754;2025-09-27 10:45:00;81,8;R;89,2;R
0300164754;2025-09-27 10:30:00;82,8;R;90,7;R
0300164754;2025-09-27 10:15:00;74,0;R;81,9;R
0300164754;2025-09-27 10:00:00;73,8;R;80,6;R
0300164754;2025-09-27 09:45:00;66,2;R;71,0;R
0300164754;2025-09-27 09:30:00;76,3;R;82,9;R
0300164754;2025-09-27 09:15:00;78,9;R;84,3;R
0300164754;2025-09-27 09:00:00;74,0;R;80,0;R
0300164754;2025-09-27 08:45:00;69,8;R;77,1;R
0300164754;2025-09-27 08:30:00;69,6;R;76,9;R
0300164754;2025-09-27 08:15:00;70,7;R;78,1;R
0300164754;2025-09-27 08:00:00;59,9;R;64,2;R
0300164754;2025-09-27 07:45:00;73,8;R;81,9;R
0300164754;2025-09-27 07:30:00;72,8;R;80,8;R
0300164754;2025-09-27 07:15:00;67,8;R;77,3;R
0300164754;2025-09-27 07:00:00;75,9;R;85,1;R
0300164754;2025-09-27 06:45:00;80,2;R;89,1;R
0300164754;2025-09-27 06:30:00;64,3;R;73,5;R
0300164754;2025-09-27 06:15:00;52,7;R;59,6;R
0300164754;2025-09-27 06:00:00;59,9;R;70,3;R
0300164754;2025-09-27 05:45:00;62,7;R;73,8;R
0300164754;2025-09-27 05:30:00;61,2;R;72,1;R
0300164754;2025-09-27 05:15:00;59,8;R;70,3;R
0300164754;2025-09-27 05:00:00;60,6;R;70,6;R
0300164754;2025-09-27 04:45:00;50,6;R;57,0;R
0300164754;2025-09-27 04:30:00;61,9;R;71,8;R
0300164754;2025-09-27 04:15:00;61,9;R;71,6;R
0300164754;2025-09-27 04:00:00;61,3;R;71,0;R
0300164754;2025-09-27 03:45:00;61,6;R;71,4;R
0300164754;2025-09-27 03:30:00;61,2;R;70,9;R
0300164754;2025-09-27 03:15:00;51,6;R;58,7;R
0300164754;2025-09-27 03:00:00;58,1;R;68,0;R
0300164754;2025-09-27 02:45:00;61,9;R;72,8;R
0300164754;2025-09-27 02:30:00;61,3;R;72,0;R
0300164754;2025-09-27 02:15:00;62,2;R;71,9;R
0300164754;2025-09-27 02:00:00;63,2;R;72,5;R
0300164754;2025-09-27 01:45:00;48,8;R;54,1;R
0300164754;2025-09-27 01:30:00;64,8;R;75,8;R
0300164754;2025-09-27 01:15:00;64,0;R;74,7;R
0300164754;2025-09-27 01:00:00;64,3;R;74,9;R
0300164754;2025-09-27 00:45:00;64,3;R;75,1;R
0300164754;2025-09-27 00:30:00;61,9;R;71,9;R
0300164754;2025-09-27 00:15:00;61,2;R;71,3;R
0300164754;2025-09-27 00:00:00;48,0;R;55,0;R
0300164754;2025-09-26 23:45:00;61,4;R;72,7;R
0300164754;2025-09-26 23:30:00;62,0;R;73,6;R
0300164754;2025-09-26 23:15:00;61,5;R;73,0;R
0300164754;2025-09-26 23:00:00;61,7;R;72,5;R
0300164754;2025-09-26 22:45:00;62,6;R;73,4;R
0300164754;2025-09-26 22:30:00;61,9;R;73,7;R
0300164754;2025-09-26 22:15:00;63,5;R;75,7;R
0300164754;2025-09-26 22:00:00;62,9;R;74,7;R
0300164754;2025-09-26 21:45:00;63,0;R;74,0;R
0300164754;2025-09-26 21:30:00;64,0;R;74,3;R
0300164754;2025-09-26 21:15:00;67,2;R;77,0;R
0300164754;2025-09-26 21:00:00;66,0;R;75,9;R
0300164754;2025-09-26 20:45:00;69,1;R;78,8;R
0300164754;2025-09-26 20:30:00;75,1;R;84,3;R
0300164754;2025-09-26 20:15:00;78,5;R;87,2;R
0300164754;2025-09-26 20:00:00;76,8;R;85,0;R
0300164754;2025-09-26 19:45:00;77,5;R;84,3;R
0300164754;2025-09-26 19:30:00;83,1;R;88,5;R
0300164754;2025-09-26 19:15:00;81,2;R;86,8;R
0300164754;2025-09-26 19:00:00;78,9;R;84,8;R
0300164754;2025-09-26 18:45:00;79,0;R;85,0;R
0300164754;2025-09-26 18:30:00;77,8;R;83,9;R
0300164754;2025-09-26 18:15:00;77,5;R;83,0;R
0300164754;2025-09-26 18:00:00;79,4;R;85,4;R
0300164754;2025-09-26 17:45:00;78,8;R;85,9;R
0300164754;2025-09-26 17:30:00;79,9;R;86,7;R
0300164754;2025-09-26 17:15:00;83,0;R;90,4;R
0300164754;2025-09-26 17:00:00;98,7;R;110,8;R
0300164754;2025-09-26 16:45:00;99,7;R;111,9;R
0300164754;2025-09-26 16:30:00;99,2;R;109,5;R
0300164754;2025-09-26 16:15:00;100,1;R;110,8;R
0300164754;2025-09-26 16:00:00;97,9;R;109,7;R
0300164754;2025-09-26 15:45:00;100,6;R;111,9;R
0300164754;2025-09-26 15:30:00;103,2;R;113,7;R
0300164754;2025-09-26 15:15:00;101,3;R;111,9;R
0300164754;2025-09-26 15:00:00;102,7;R;112,3;R
0300164754;2025-09-26 14:45:00;104,8;R;114,5;R
0300164754;2025-09-26 14:30:00;103,5;R;113,4;R
0300164754;2025-09-26 14:15:00;97,9;R;109,0;R
0300164754;2025-09-26 14:00:00;111,7;R;119,6;R
0300164754;2025-09-26 13:45:00;117,2;R;123,7;R
0300164754;2025-09-26 13:30:00;103,3;R;113,7;R
0300164754;2025-09-26 13:15:00;115,2;R;122,1;R
0300164754;2025-09-26 13:00:00;117,9;R;124,2;R
0300164754;2025-09-26 12:45:00;118,5;R;131,7;R
0300164754;2025-09-26 12:30:00;141,2;R;153,7;R
0300164754;2025-09-26 12:15:00;138,2;R;150,4;R
0300164754;2025-09-26 12:00:00;125,4;R;134,0;R
0300164754;2025-09-26 11:45:00;128,5;R;135,0;R
0300164754;2025-09-26 11:30:00;116,1;R;122,4;R
0300164754;2025-09-26 11:15:00;128,5;R;135,8;R
0300164754;2025-09-26 11:00:00;130,3;R;138,7;R
0300164754;2025-09-26 10:45:00;128,6;R;135,7;R
0300164754;2025-09-26 10:30:00;135,0;R;140,4;R
0300164754;2025-09-26 10:15:00;115,9;R;123,1;R
0300164754;2025-09-26 10:00:00;130,4;R;136,5;R
0300164754;2025-09-26 09:45:00;127,7;R;134,7;R
0300164754;2025-09-26 09:30:00;130,8;R;136,7;R
0300164754;2025-09-26 09:15:00;132,7;R;138,0;R
0300164754;2025-09-26 09:00:00;132,5;R;140,7;R
0300164754;2025-09-26 08:45:00;129,8;R;139,4;R
0300164754;2025-09-26 08:30:00;108,1;R;120,3;R
0300164754;2025-09-26 08:15:00;121,8;R;135,0;R
0300164754;2025-09-26 08:00:00;127,4;R;141,0;R
0300164754;2025-09-26 07:45:00;157,3;R;179,2;R
0300164754;2025-09-26 07:30:00;159,6;R;183,2;R
0300164754;2025-09-26 07:15:00;150,8;R;175,2;R
0300164754;2025-09-26 07:00:00;102,3;R;117,9;R
0300164754;2025-09-26 06:45:00;76,9;R;85,4;R
0300164754;2025-09-26 06:30:00;72,2;R;81,0;R
0300164754;2025-09-26 06:15:00;74,1;R;82,1;R
0300164754;2025-09-26 06:00:00;72,8;R;83,4;R
0300164754;2025-09-26 05:45:00;77,7;R;93,5;R
0300164754;2025-09-26 05:30:00;79,7;R;96,8;R
0300164754;2025-09-26 05:15:00;64,2;R;76,3;R
0300164754;2025-09-26 05:00:00;59,0;R;70,5;R
0300164754;2025-09-26 04:45:00;75,9;R;92,4;R
0300164754;2025-09-26 04:30:00;71,7;R;86,6;R
0300164754;2025-09-26 04:15:00;59,3;R;70,1;R
0300164754;2025-09-26 04:00:00;59,6;R;71,4;R
0300164754;2025-09-26 03:45:00;59,9;R;71,7;R
0300164754;2025-09-26 03:30:00;58,7;R;70,2;R
0300164754;2025-09-26 03:15:00;54,7;R;66,6;R
0300164754;2025-09-26 03:00:00;42,4;R;49,4;R
0300164754;2025-09-26 02:45:00;59,8;R;72,7;R
0300164754;2025-09-26 02:30:00;60,4;R;73,3;R
0300164754;2025-09-26 02:15:00;62,2;R;74,8;R
0300164754;2025-09-26 02:00:00;62,3;R;72,7;R
0300164754;2025-09-26 01:45:00;60,4;R;71,2;R
0300164754;2025-09-26 01:30:00;61,2;R;73,1;R
0300164754;2025-09-26 01:15:00;63,1;R;75,2;R
0300164754;2025-09-26 01:00:00;61,8;R;74,0;R
0300164754;2025-09-26 00:45:00;61,8;R;73,4;R
0300164754;2025-09-26 00:30:00;61,8;R;73,4;R
0300164754;2025-09-26 00:15:00;42,2;R;46,9;R
0300164754;2025-09-26 00:00:00;57,8;R;68,3;R
0300164754;2025-09-25 23:45:00;60,0;R;70,4;R
0300164754;2025-09-25 23:30:00;58,3;R;68,7;R
0300164754;2025-09-25 23:15:00;59,0;R;69,3;R
0300164754;2025-09-25 23:00:00;61,2;R;72,1;R
0300164754;2025-09-25 22:45:00;44,0;R;50,0;R
0300164754;2025-09-25 22:30:00;60,5;R;72,1;R
0300164754;2025-09-25 22:15:00;62,5;R;74,9;R
0300164754;2025-09-25 22:00:00;60,9;R;73,8;R
0300164754;2025-09-25 21:45:00;60,4;R;73,0;R
0300164754;2025-09-25 21:30:00;60,6;R;72,9;R
0300164754;2025-09-25 21:15:00;46,4;R;53,2;R
0300164754;2025-09-25 21:00:00;54,7;R;63,6;R
0300164754;2025-09-25 20:45:00;64,7;R;76,8;R
0300164754;2025-09-25 20:30:00;64,0;R;76,0;R
0300164754;2025-09-25 20:15:00;64,5;R;76,1;R
0300164754;2025-09-25 20:00:00;67,1;R;79,1;R
0300164754;2025-09-25 19:45:00;67,0;R;78,6;R
0300164754;2025-09-25 19:30:00;68,6;R;77,7;R
0300164754;2025-09-25 19:15:00;71,5;R;79,4;R
0300164754;2025-09-25 19:00:00;74,2;R;81,7;R
0300164754;2025-09-25 18:45:00;59,7;R;63,3;R
0300164754;2025-09-25 18:30:00;73,5;R;81,5;R
0300164754;2025-09-25 18:15:00;75,1;R;81,9;R
0300164754;2025-09-25 18:00:00;75,0;R;82,3;R
0300164754;2025-09-25 17:45:00;74,5;R;83,2;R
0300164754;2025-09-25 17:30:00;76,9;R;85,1;R
0300164754;2025-09-25 17:15:00;76,1;R;84,1;R
0300164754;2025-09-25 17:00:00;73,3;R;82,0;R
0300164754;2025-09-25 16:45:00;84,0;R;99,0;R
0300164754;2025-09-25 16:30:00;85,0;R;99,1;R
0300164754;2025-09-25 16:15:00;88,1;R;100,9;R
0300164754;2025-09-25 16:00:00;90,0;R;102,8;R
0300164754;2025-09-25 15:45:00;90,5;R;103,3;R
0300164754;2025-09-25 15:30:00;91,9;R;104,9;R
0300164754;2025-09-25 15:15:00;91,8;R;106,5;R
0300164754;2025-09-25 15:00:00;94,4;R;108,5;R
0300164754;2025-09-25 14:45:00;93,4;R;107,8;R
0300164754;2025-09-25 14:30:00;103,3;R;118,9;R
0300164754;2025-09-25 14:15:00;106,2;R;120,5;R
0300164754;2025-09-25 14:00:00;104,6;R;118,6;R
0300164754;2025-09-25 13:45:00;93,4;R;106,7;R
0300164754;2025-09-25 13:30:00;98,7;R;111,1;R
0300164754;2025-09-25 13:15:00;103,6;R;117,4;R
0300164754;2025-09-25 13:00:00;96,4;R;109,7;R
0300164754;2025-09-25 12:45:00;96,4;R;108,0;R
0300164754;2025-09-25 12:30:00;101,8;R;114,8;R
0300164754;2025-09-25 12:15:00;100,5;R;113,0;R
0300164754;2025-09-25 12:00:00;98,8;R;111,7;R
0300164754;2025-09-25 11:45:00;109,8;R;122,9;R
0300164754;2025-09-25 11:30:00;102,9;R;115,6;R
0300164754;2025-09-25 11:15:00;99,0;R;110,2;R
0300164754;2025-09-25 11:00:00;97,4;R;108,6;R
0300164754;2025-09-25 10:45:00;98,6;R;111,6;R
0300164754;2025-09-25 10:30:00;105,0;R;117,3;R
0300164754;2025-09-25 10:15:00;105,1;R;117,1;R
0300164754;2025-09-25 10:00:00;97,3;R;110,6;R
0300164754;2025-09-25 09:45:00;81,5;R;91,4;R
0300164754;2025-09-25 09:30:00;92,5;R;103,9;R
0300164754;2025-09-25 09:15:00;92,3;R;104,5;R
0300164754;2025-09-25 09:00:00;89,2;R;102,1;R
0300164754;2025-09-25 08:45:00;83,8;R;94,8;R
0300164754;2025-09-25 08:30:00;84,0;R;90,7;R
0300164754;2025-09-25 08:15:00;94,6;R;106,2;R
0300164754;2025-09-25 08:00:00;101,9;R;114,1;R
0300164754;2025-09-25 07:45:00;94,0;R;104,7;R
0300164754;2025-09-25 07:30:00;83,0;R;92,0;R
0300164754;2025-09-25 07:15:00;81,0;R;92,0;R
0300164754;2025-09-25 07:00:00;74,2;R;85,2;R
0300164754;2025-09-25 06:45:00;71,2;R;81,0;R
0300164754;2025-09-25 06:30:00;70,4;R;79,7;R
0300164754;2025-09-25 06:15:00;67,1;R;76,3;R
0300164754;2025-09-25 06:00:00;58,0;R;69,9;R
0300164754;2025-09-25 05:45:00;60,1;R;73,2;R
0300164754;2025-09-25 05:30:00;59,9;R;73,0;R
0300164754;2025-09-25 05:15:00;60,4;R;74,0;R
0300164754;2025-09-25 05:00:00;59,9;R;73,4;R
0300164754;2025-09-25 04:45:00;58,6;R;72,1;R
0300164754;2025-09-25 04:30:00;57,0;R;69,4;R
0300164754;2025-09-25 04:15:00;57,1;R;69,9;R
0300164754;2025-09-25 04:00:00;54,7;R;67,0;R
0300164754;2025-09-25 03:45:00;46,8;R;56,5;R
0300164754;2025-09-25 03:30:00;56,0;R;69,0;R
0300164754;2025-09-25 03:15:00;54,5;R;67,3;R
0300164754;2025-09-25 03:00:00;44,2;R;53,9;R
0300164754;2025-09-25 02:45:00;47,2;R;57,9;R
0300164754;2025-09-25 02:30:00;56,9;R;70,5;R
0300164754;2025-09-25 02:15:00;57,5;R;71,2;R
0300164754;2025-09-25 02:00:00;43,3;R;52,3;R
0300164754;2025-09-25 01:45:00;58,1;R;70,0;R
0300164754;2025-09-25 01:30:00;59,4;R;71,2;R
0300164754;2025-09-25 01:15:00;58,8;R;72,7;R
0300164754;2025-09-25 01:00:00;58,7;R;73,0;R
0300164754;2025-09-25 00:45:00;36,3;R;41,4;R
0300164754;2025-09-25 00:30:00;51,9;R;62,5;R
0300164754;2025-09-25 00:15:00;59,4;R;72,1;R
0300164754;2025-09-25 00:00:00;55,7;R;67,5;R
0300164754;2025-09-24 23:45:00;37,3;R;43,2;R
0300164754;2025-09-24 23:30:00;57,3;R;69,7;R
0300164754;2025-09-24 23:15:00;57,0;R;69,5;R
0300164754;2025-09-24 23:00:00;56,5;R;68,8;R
0300164754;2025-09-24 22:45:00;43,9;R;51,3;R
0300164754;2025-09-24 22:30:00;56,1;R;67,5;R
0300164754;2025-09-24 22:15:00;57,7;R;69,8;R
0300164754;2025-09-24 22:00:00;57,6;R;70,1;R
0300164754;2025-09-24 21:45:00;41,6;R;48,1;R
0300164754;2025-09-24 21:30:00;52,7;R;62,5;R
0300164754;2025-09-24 21:15:00;61,1;R;74,1;R
0300164754;2025-09-24 21:00:00;61,1;R;73,8;R
0300164754;2025-09-24 20:45:00;46,3;R;52,8;R
0300164754;2025-09-24 20:30:00;61,9;R;75,1;R
0300164754;2025-09-24 20:15:00;63,5;R;76,3;R
0300164754;2025-09-24 20:00:00;63,5;R;76,0;R
0300164754;2025-09-24 19:45:00;62,4;R;73,0;R
0300164754;2025-09-24 19:30:00;48,4;R;51,6;R
0300164754;2025-09-24 19:15:00;69,4;R;77,6;R
0300164754;2025-09-24 19:00:00;68,5;R;76,9;R
0300164754;2025-09-24 18:45:00;65,8;R;73,9;R
0300164754;2025-09-24 18:30:00;52,0;R;52,0;R
0300164754;2025-09-24 18:15:00;76,6;R;82,0;R
0300164754;2025-09-24 18:00:00;75,8;R;82,1;R
0300164754;2025-09-24 17:45:00;74,7;R;81,0;R
0300164754;2025-09-24 17:30:00;72,0;R;79,4;R
0300164754;2025-09-24 17:15:00;90,7;R;102,1;R
0300164754;2025-09-24 17:00:00;92,7;R;104,0;R
0300164754;2025-09-24 16:45:00;93,4;R;105,1;R
0300164754;2025-09-24 16:30:00;93,7;R;106,3;R
0300164754;2025-09-24 16:15:00;94,2;R;105,5;R
0300164754;2025-09-24 16:00:00;96,3;R;106,0;R
0300164754;2025-09-24 15:45:00;97,9;R;109,8;R
0300164754;2025-09-24 15:30:00;108,5;R;121,2;R
0300164754;2025-09-24 15:15:00;110,4;R;122,6;R
0300164754;2025-09-24 15:00:00;106,9;R;120,1;R
0300164754;2025-09-24 14:45:00;102,7;R;112,6;R
0300164754;2025-09-24 14:30:00;99,4;R;109,4;R
0300164754;2025-09-24 14:15:00;96,8;R;106,6;R
0300164754;2025-09-24 14:00:00;100,4;R;108,9;R
0300164754;2025-09-24 13:45:00;99,0;R;108,1;R
0300164754;2025-09-24 13:30:00;94,9;R;105,2;R
0300164754;2025-09-24 13:15:00;94,1;R;105,4;R
0300164754;2025-09-24 13:00:00;94,7;R;105,2;R
0300164754;2025-09-24 12:45:00;99,2;R;107,8;R
0300164754;2025-09-24 12:30:00;102,8;R;113,8;R
0300164754;2025-09-24 12:15:00;102,0;R;113,6;R
0300164754;2025-09-24 12:00:00;105,1;R;117,7;R
0300164754;2025-09-24 11:45:00;105,6;R;118,0;R
0300164754;2025-09-24 11:30:00;110,5;R;123,4;R
0300164754;2025-09-24 11:15:00;93,8;R;102,7;R
0300164754;2025-09-24 11:00:00;95,7;R;105,3;R
0300164754;2025-09-24 10:45:00;98,9;R;110,8;R
0300164754;2025-09-24 10:30:00;102,8;R;114,6;R
0300164754;2025-09-24 10:15:00;100,5;R;112,2;R
0300164754;2025-09-24 10:00:00;87,4;R;95,5;R
0300164754;2025-09-24 09:45:00;90,0;R;96,8;R
0300164754;2025-09-24 09:30:00;96,4;R;108,7;R
0300164754;2025-09-24 09:15:00;142,6;R;165,2;R
0300164754;2025-09-24 09:00:00;147,2;R;170,8;R
0300164754;2025-09-24 08:45:00;113,0;R;128,8;R
0300164754;2025-09-24 08:30:00;95,6;R;107,0;R
0300164754;2025-09-24 08:15:00;87,9;R;97,4;R
0300164754;2025-09-24 08:00:00;90,0;R;96,2;R
0300164754;2025-09-24 07:45:00;90,6;R;98,4;R
0300164754;2025-09-24 07:30:00;86,5;R;95,5;R
0300164754;2025-09-24 07:15:00;75,0;R;85,4;R
0300164754;2025-09-24 07:00:00;67,2;R;77,9;R
0300164754;2025-09-24 06:45:00;75,8;R;87,6;R
0300164754;2025-09-24 06:30:00;61,1;R;67,9;R
0300164754;2025-09-24 06:15:00;60,7;R;67,1;R
0300164754;2025-09-24 06:00:00;65,2;R;75,1;R
0300164754;2025-09-24 05:45:00;56,0;R;68,1;R
0300164754;2025-09-24 05:30:00;57,5;R;69,9;R
0300164754;2025-09-24 05:15:00;57,7;R;70,8;R
0300164754;2025-09-24 05:00:00;58,1;R;70,6;R
0300164754;2025-09-24 04:45:00;58,7;R;71,6;R
0300164754;2025-09-24 04:30:00;54,1;R;66,1;R
0300164754;2025-09-24 04:15:00;53,7;R;66,0;R
0300164754;2025-09-24 04:00:00;51,6;R;62,9;R
0300164754;2025-09-24 03:45:00;32,1;R;35,9;R
0300164754;2025-09-24 03:30:00;50,9;R;61,3;R
0300164754;2025-09-24 03:15:00;57,2;R;69,3;R
0300164754;2025-09-24 03:00:00;54,2;R;65,9;R
0300164754;2025-09-24 02:45:00;41,9;R;49,1;R
0300164754;2025-09-24 02:30:00;58,9;R;72,1;R
0300164754;2025-09-24 02:15:00;59,9;R;73,0;R
0300164754;2025-09-24 02:00:00;61,4;R;74,8;R
0300164754;2025-09-24 01:45:00;47,2;R;55,5;R
0300164754;2025-09-24 01:30:00;57,0;R;68,2;R
0300164754;2025-09-24 01:15:00;58,1;R;71,1;R
0300164754;2025-09-24 01:00:00;56,4;R;68,6;R
0300164754;2025-09-24 00:45:00;35,9;R;40,5;R
0300164754;2025-09-24 00:30:00;56,2;R;67,7;R
0300164754;2025-09-24 00:15:00;59,4;R;71,2;R
0300164754;2025-09-24 00:00:00;56,0;R;67,0;R
0300164754;2025-09-23 23:45:00;36,7;R;42,8;R
0300164754;2025-09-23 23:30:00;53,0;R;64,6;R
0300164754;2025-09-23 23:15:00;55,9;R;67,9;R
0300164754;2025-09-23 23:00:00;57,4;R;69,1;R
0300164754;2025-09-23 22:45:00;57,3;R;68,8;R
0300164754;2025-09-23 22:30:00;40,1;R;45,8;R
0300164754;2025-09-23 22:15:00;56,4;R;67,8;R
0300164754;2025-09-23 22:00:00;57,2;R;68,6;R
0300164754;2025-09-23 21:45:00;44,7;R;51,6;R
0300164754;2025-09-23 21:30:00;40,6;R;45,9;R
0300164754;2025-09-23 21:15:00;61,0;R;73,3;R
0300164754;2025-09-23 21:00:00;60,9;R;72,5;R
0300164754;2025-09-23 20:45:00;61,5;R;71,2;R
0300164754;2025-09-23 20:30:00;59,2;R;68,6;R
0300164754;2025-09-23 20:15:00;51,4;R;57,9;R
0300164754;2025-09-23 20:00:00;64,0;R;74,5;R
0300164754;2025-09-23 19:45:00;62,4;R;75,0;R
0300164754;2025-09-23 19:30:00;60,4;R;73,2;R
0300164754;2025-09-23 19:15:00;59,1;R;70,7;R
0300164754;2025-09-23 19:00:00;45,3;R;50,9;R
0300164754;2025-09-23 18:45:00;68,9;R;77,8;R
0300164754;2025-09-23 18:30:00;68,6;R;77,9;R
0300164754;2025-09-23 18:15:00;67,1;R;75,6;R
0300164754;2025-09-23 18:00:00;64,8;R;70,1;R
0300164754;2025-09-23 17:45:00;73,0;R;80,2;R
0300164754;2025-09-23 17:30:00;73,7;R;82,1;R
0300164754;2025-09-23 17:15:00;74,8;R;83,6;R
0300164754;2025-09-23 17:00:00;88,8;R;97,8;R
0300164754;2025-09-23 16:45:00;112,6;R;120,6;R
0300164754;2025-09-23 16:30:00;111,0;R;119,2;R
