Contrat;Date et heure;Puissance réelle (kW);Code de puissance réelle;90 % de la puissance apparente (kVA);Code de puissance apparente
0300164754;2025-10-24 06:00:00;78,0;R;86,5;R
0300164754;2025-10-24 05:45:00;75,1;R;84,3;R
0300164754;2025-10-24 05:30:00;51,4;R;56,5;R
0300164754;2025-10-24 05:15:00;64,5;R;74,0;R
0300164754;2025-10-24 05:00:00;62,9;R;72,6;R
0300164754;2025-10-24 04:45:00;67,0;R;78,6;R
0300164754;2025-10-24 04:30:00;65,9;R;76,5;R
0300164754;2025-10-24 04:15:00;63,4;R;73,0;R
0300164754;2025-10-24 04:00:00;68,6;R;80,1;R
0300164754;2025-10-24 03:45:00;66,9;R;78,2;R
0300164754;2025-10-24 03:30:00;65,0;R;75,6;R
0300164754;2025-10-24 03:15:00;65,8;R;76,9;R
0300164754;2025-10-24 03:00:00;65,3;R;76,5;R
0300164754;2025-10-24 02:45:00;46,3;R;52,2;R
0300164754;2025-10-24 02:30:00;63,0;R;74,2;R
0300164754;2025-10-24 02:15:00;62,4;R;73,6;R
0300164754;2025-10-24 02:00:00;63,8;R;75,2;R
0300164754;2025-10-24 01:45:00;52,7;R;59,8;R
0300164754;2025-10-24 01:30:00;67,5;R;78,9;R
0300164754;2025-10-24 01:15:00;67,9;R;79,7;R
0300164754;2025-10-24 01:00:00;69,3;R;81,5;R
0300164754;2025-10-24 00:45:00;69,0;R;81,0;R
0300164754;2025-10-24 00:30:00;68,8;R;78,1;R
0300164754;2025-10-24 00:15:00;66,5;R;77,3;R
0300164754;2025-10-24 00:00:00;67,4;R;79,5;R
0300164754;2025-10-23 23:45:00;56,3;R;64,2;R
0300164754;2025-10-23 23:30:00;66,6;R;77,7;R
0300164754;2025-10-23 23:15:00;66,7;R;77,9;R
0300164754;2025-10-23 23:00:00;64,8;R;75,2;R
0300164754;2025-10-23 22:45:00;62,0;R;72,3;R
0300164754;2025-10-23 22:30:00;49,7;R;55,5;R
0300164754;2025-10-23 22:15:00;65,8;R;76,1;R
0300164754;2025-10-23 22:00:00;67,3;R;77,7;R
0300164754;2025-10-23 21:45:00;65,9;R;76,4;R
0300164754;2025-10-23 21:30:00;65,8;R;76,1;R
0300164754;2025-10-23 21:15:00;65,4;R;75,5;R
0300164754;2025-10-23 21:00:00;64,6;R;74,9;R
0300164754;2025-10-23 20:45:00;47,8;R;52,4;R
0300164754;2025-10-23 20:30:00;65,2;R;75,7;R
0300164754;2025-10-23 20:15:00;65,8;R;76,2;R
0300164754;2025-10-23 20:00:00;64,8;R;75,0;R
0300164754;2025-10-23 19:45:00;50,5;R;54,0;R
0300164754;2025-10-23 19:30:00;66,3;R;74,7;R
0300164754;2025-10-23 19:15:00;76,5;R;85,0;R
0300164754;2025-10-23 19:00:00;77,1;R;86,5;R
0300164754;2025-10-23 18:45:00;74,5;R;84,8;R
0300164754;2025-10-23 18:30:00;78,1;R;86,6;R
0300164754;2025-10-23 18:15:00;61,4;R;65,4;R
0300164754;2025-10-23 18:00:00;76,4;R;83,4;R
0300164754;2025-10-23 17:45:00;77,3;R;84,4;R
0300164754;2025-10-23 17:30:00;75,6;R;82,6;R
0300164754;2025-10-23 17:15:00;70,0;R;75,8;R
0300164754;2025-10-23 17:00:00;72,5;R;77,2;R
0300164754;2025-10-23 16:45:00;78,0;R;84,1;R
0300164754;2025-10-23 16:30:00;76,9;R;83,3;R
0300164754;2025-10-23 16:15:00;81,5;R;87,8;R
0300164754;2025-10-23 16:00:00;80,7;R;88,3;R
0300164754;2025-10-23 15:45:00;79,4;R;87,9;R
0300164754;2025-10-23 15:30:00;82,1;R;90,3;R
0300164754;2025-10-23 15:15:00;82,3;R;90,5;R
0300164754;2025-10-23 15:00:00;78,4;R;87,2;R
0300164754;2025-10-23 14:45:00;79,9;R;87,7;R
0300164754;2025-10-23 14:30:00;73,2;R;81,2;R
0300164754;2025-10-23 14:15:00;60,7;R;63,8;R
0300164754;2025-10-23 14:00:00;77,6;R;84,8;R
0300164754;2025-10-23 13:45:00;82,2;R;90,1;R
0300164754;2025-10-23 13:30:00;85,3;R;92,7;R
0300164754;2025-10-23 13:15:00;86,4;R;93,3;R
0300164754;2025-10-23 13:00:00;83,0;R;90,8;R
0300164754;2025-10-23 12:45:00;92,0;R;99,2;R
0300164754;2025-10-23 12:30:00;92,5;R;99,4;R
0300164754;2025-10-23 12:15:00;79,8;R;87,4;R
0300164754;2025-10-23 12:00:00;82,0;R;89,0;R
0300164754;2025-10-23 11:45:00;89,0;R;96,0;R
0300164754;2025-10-23 11:30:00;81,0;R;84,4;R
0300164754;2025-10-23 11:15:00;73,6;R;78,4;R
0300164754;2025-10-23 11:00:00;91,9;R;99,5;R
0300164754;2025-10-23 10:45:00;93,7;R;99,7;R
0300164754;2025-10-23 10:30:00;99,5;R;104,0;R
0300164754;2025-10-23 10:15:00;98,9;R;103,3;R
0300164754;2025-10-23 10:00:00;78,6;R;79,3;R
0300164754;2025-10-23 09:45:00;85,1;R;93,0;R
0300164754;2025-10-23 09:30:00;82,1;R;90,0;R
0300164754;2025-10-23 09:15:00;89,8;R;99,0;R
0300164754;2025-10-23 09:00:00;96,9;R;105,3;R
0300164754;2025-10-23 08:45:00;95,6;R;103,8;R
0300164754;2025-10-23 08:30:00;72,8;R;77,6;R
0300164754;2025-10-23 08:15:00;62,0;R;67,9;R
0300164754;2025-10-23 08:00:00;70,8;R;79,3;R
0300164754;2025-10-23 07:45:00;72,0;R;79,3;R
0300164754;2025-10-23 07:30:00;70,1;R;77,4;R
0300164754;2025-10-23 07:15:00;70,0;R;76,5;R
0300164754;2025-10-23 07:00:00;58,6;R;62,6;R
0300164754;2025-10-23 06:45:00;70,2;R;78,4;R
0300164754;2025-10-23 06:30:00;69,3;R;76,8;R
0300164754;2025-10-23 06:15:00;75,7;R;84,1;R
0300164754;2025-10-23 06:00:00;75,1;R;82,8;R
0300164754;2025-10-23 05:45:00;64,4;R;69,5;R
0300164754;2025-10-23 05:30:00;56,9;R;64,3;R
0300164754;2025-10-23 05:15:00;61,7;R;70,1;R
0300164754;2025-10-23 05:00:00;60,9;R;68,8;R
0300164754;2025-10-23 04:45:00;58,8;R;66,0;R
0300164754;2025-10-23 04:30:00;56,5;R;63,3;R
0300164754;2025-10-23 04:15:00;66,1;R;75,1;R
0300164754;2025-10-23 04:00:00;66,3;R;75,2;R
0300164754;2025-10-23 03:45:00;64,0;R;73,2;R
0300164754;2025-10-23 03:30:00;64,5;R;74,1;R
0300164754;2025-10-23 03:15:00;44,9;R;48,6;R
0300164754;2025-10-23 03:00:00;58,2;R;66,4;R
0300164754;2025-10-23 02:45:00;59,4;R;67,4;R
0300164754;2025-10-23 02:30:00;58,5;R;67,0;R
0300164754;2025-10-23 02:15:00;47,9;R;52,0;R
0300164754;2025-10-23 02:00:00;62,0;R;70,5;R
0300164754;2025-10-23 01:45:00;62,4;R;71,4;R
0300164754;2025-10-23 01:30:00;65,2;R;75,2;R
0300164754;2025-10-23 01:15:00;66,2;R;76,4;R
0300164754;2025-10-23 01:00:00;51,6;R;56,8;R
0300164754;2025-10-23 00:45:00;67,5;R;76,2;R
0300164754;2025-10-23 00:30:00;66,9;R;75,1;R
0300164754;2025-10-23 00:15:00;66,6;R;75,1;R
0300164754;2025-10-23 00:00:00;66,2;R;76,9;R
0300164754;2025-10-22 23:45:00;46,8;R;52,1;R
0300164754;2025-10-22 23:30:00;63,9;R;74,5;R
0300164754;2025-10-22 23:15:00;66,6;R;78,6;R
0300164754;2025-10-22 23:00:00;65,4;R;75,8;R
0300164754;2025-10-22 22:45:00;64,3;R;75,1;R
0300164754;2025-10-22 22:30:00;55,5;R;62,7;R
0300164754;2025-10-22 22:15:00;65,3;R;75,8;R
0300164754;2025-10-22 22:00:00;65,9;R;76,7;R
0300164754;2025-10-22 21:45:00;66,6;R;77,4;R
0300164754;2025-10-22 21:30:00;59,6;R;68,2;R
0300164754;2025-10-22 21:15:00;54,3;R;60,9;R
0300164754;2025-10-22 21:00:00;62,4;R;72,4;R
0300164754;2025-10-22 20:45:00;64,0;R;74,8;R
0300164754;2025-10-22 20:30:00;63,5;R;74,1;R
0300164754;2025-10-22 20:15:00;54,6;R;60,9;R
0300164754;2025-10-22 20:00:00;69,9;R;79,9;R
0300164754;2025-10-22 19:45:00;71,9;R;80,1;R
0300164754;2025-10-22 19:30:00;73,0;R;80,7;R
0300164754;2025-10-22 19:15:00;77,1;R;85,2;R
0300164754;2025-10-22 19:00:00;85,3;R;91,8;R
0300164754;2025-10-22 18:45:00;86,1;R;92,2;R
0300164754;2025-10-22 18:30:00;72,0;R;73,7;R
0300164754;2025-10-22 18:15:00;76,6;R;82,6;R
0300164754;2025-10-22 18:00:00;74,4;R;81,1;R
0300164754;2025-10-22 17:45:00;74,4;R;81,5;R
0300164754;2025-10-22 17:30:00;77,9;R;84,3;R
0300164754;2025-10-22 17:15:00;79,2;R;84,4;R
0300164754;2025-10-22 17:00:00;78,4;R;83,9;R
0300164754;2025-10-22 16:45:00;78,6;R;84,9;R
0300164754;2025-10-22 16:30:00;83,0;R;89,2;R
0300164754;2025-10-22 16:15:00;81,3;R;88,1;R
0300164754;2025-10-22 16:00:00;80,4;R;88,5;R
0300164754;2025-10-22 15:45:00;80,6;R;88,6;R
0300164754;2025-10-22 15:30:00;82,6;R;90,3;R
0300164754;2025-10-22 15:15:00;82,2;R;90,2;R
0300164754;2025-10-22 15:00:00;81,5;R;90,4;R
0300164754;2025-10-22 14:45:00;78,4;R;85,3;R
0300164754;2025-10-22 14:30:00;67,2;R;69,8;R
0300164754;2025-10-22 14:15:00;73,0;R;78,0;R
0300164754;2025-10-22 14:00:00;83,7;R;91,8;R
0300164754;2025-10-22 13:45:00;85,8;R;94,3;R
0300164754;2025-10-22 13:30:00;77,8;R;85,4;R
0300164754;2025-10-22 13:15:00;82,3;R;89,8;R
0300164754;2025-10-22 13:00:00;87,4;R;93,5;R
0300164754;2025-10-22 12:45:00;88,6;R;94,2;R
0300164754;2025-10-22 12:30:00;87,1;R;93,1;R
0300164754;2025-10-22 12:15:00;93,4;R;100,4;R
0300164754;2025-10-22 12:00:00;90,2;R;97,0;R
0300164754;2025-10-22 11:45:00;87,0;R;92,7;R
0300164754;2025-10-22 11:30:00;82,0;R;87,2;R
0300164754;2025-10-22 11:15:00;79,9;R;83,2;R
0300164754;2025-10-22 11:00:00;90,5;R;97,9;R
0300164754;2025-10-22 10:45:00;87,6;R;95,1;R
0300164754;2025-10-22 10:30:00;94,9;R;101,0;R
0300164754;2025-10-22 10:15:00;102,0;R;107,3;R
0300164754;2025-10-22 10:00:00;95,7;R;100,4;R
0300164754;2025-10-22 09:45:00;92,5;R;96,8;R
0300164754;2025-10-22 09:30:00;92,3;R;99,4;R
0300164754;2025-10-22 09:15:00;92,6;R;99,7;R
0300164754;2025-10-22 09:00:00;88,3;R;96,5;R
0300164754;2025-10-22 08:45:00;79,1;R;85,9;R
0300164754;2025-10-22 08:30:00;66,0;R;69,4;R
0300164754;2025-10-22 08:15:00;75,8;R;83,6;R
0300164754;2025-10-22 08:00:00;73,7;R;82,1;R
0300164754;2025-10-22 07:45:00;74,8;R;83,2;R
0300164754;2025-10-22 07:30:00;75,0;R;83,3;R
0300164754;2025-10-22 07:15:00;74,9;R;82,9;R
0300164754;2025-10-22 07:00:00;68,5;R;75,6;R
0300164754;2025-10-22 06:45:00;62,8;R;68,6;R
0300164754;2025-10-22 06:30:00;71,9;R;80,3;R
0300164754;2025-10-22 06:15:00;71,8;R;81,5;R
0300164754;2025-10-22 06:00:00;75,8;R;85,8;R
0300164754;2025-10-22 05:45:00;75,3;R;85,9;R
0300164754;2025-10-22 05:30:00;46,7;R;50,3;R
0300164754;2025-10-22 05:15:00;64,8;R;74,7;R
0300164754;2025-10-22 05:00:00;64,2;R;74,9;R
0300164754;2025-10-22 04:45:00;66,3;R;77,1;R
0300164754;2025-10-22 04:30:00;66,8;R;77,6;R
0300164754;2025-10-22 04:15:00;56,7;R;65,3;R
0300164754;2025-10-22 04:00:00;61,4;R;71,7;R
0300164754;2025-10-22 03:45:00;65,0;R;76,5;R
0300164754;2025-10-22 03:30:00;64,5;R;76,3;R
0300164754;2025-10-22 03:15:00;61,9;R;73,3;R
0300164754;2025-10-22 03:00:00;49,1;R;55,5;R
0300164754;2025-10-22 02:45:00;64,2;R;74,9;R
0300164754;2025-10-22 02:30:00;64,4;R;75,0;R
0300164754;2025-10-22 02:15:00;60,1;R;69,4;R
0300164754;2025-10-22 02:00:00;54,7;R;61,8;R
0300164754;2025-10-22 01:45:00;65,5;R;76,8;R
0300164754;2025-10-22 01:30:00;68,5;R;80,2;R
0300164754;2025-10-22 01:15:00;68,2;R;80,0;R
0300164754;2025-10-22 01:00:00;67,4;R;78,8;R
0300164754;2025-10-22 00:45:00;64,9;R;74,5;R
0300164754;2025-10-22 00:30:00;53,4;R;58,1;R
0300164754;2025-10-22 00:15:00;57,3;R;66,9;R
0300164754;2025-10-22 00:00:00;63,7;R;74,4;R
0300164754;2025-10-21 23:45:00;68,4;R;80,5;R
0300164754;2025-10-21 23:30:00;66,3;R;77,8;R
0300164754;2025-10-21 23:15:00;53,9;R;60,5;R
0300164754;2025-10-21 23:00:00;66,0;R;77,4;R
0300164754;2025-10-21 22:45:00;66,8;R;78,0;R
0300164754;2025-10-21 22:30:00;66,1;R;76,7;R
0300164754;2025-10-21 22:15:00;65,3;R;75,8;R
0300164754;2025-10-21 22:00:00;65,2;R;75,9;R
0300164754;2025-10-21 21:45:00;51,9;R;58,5;R
0300164754;2025-10-21 21:30:00;63,1;R;74,5;R
0300164754;2025-10-21 21:15:00;62,5;R;73,4;R
0300164754;2025-10-21 21:00:00;62,7;R;73,1;R
0300164754;2025-10-21 20:45:00;59,2;R;68,2;R
0300164754;2025-10-21 20:30:00;58,3;R;65,9;R
0300164754;2025-10-21 20:15:00;68,4;R;79,3;R
0300164754;2025-10-21 20:00:00;70,4;R;80,1;R
0300164754;2025-10-21 19:45:00;69,0;R;78,3;R
0300164754;2025-10-21 19:30:00;68,8;R;78,5;R
0300164754;2025-10-21 19:15:00;59,6;R;65,6;R
0300164754;2025-10-21 19:00:00;68,5;R;78,7;R
0300164754;2025-10-21 18:45:00;78,0;R;85,5;R
0300164754;2025-10-21 18:30:00;79,4;R;86,5;R
0300164754;2025-10-21 18:15:00;76,7;R;83,8;R
0300164754;2025-10-21 18:00:00;74,2;R;80,6;R
0300164754;2025-10-21 17:45:00;76,4;R;82,4;R
0300164754;2025-10-21 17:30:00;71,0;R;74,9;R
0300164754;2025-10-21 17:15:00;67,3;R;71,4;R
0300164754;2025-10-21 17:00:00;77,1;R;83,9;R
0300164754;2025-10-21 16:45:00;78,2;R;84,8;R
0300164754;2025-10-21 16:30:00;76,9;R;83,7;R
0300164754;2025-10-21 16:15:00;78,8;R;85,9;R
0300164754;2025-10-21 16:00:00;79,9;R;87,6;R
0300164754;2025-10-21 15:45:00;81,5;R;88,9;R
0300164754;2025-10-21 15:30:00;82,8;R;89,1;R
0300164754;2025-10-21 15:15:00;84,9;R;90,2;R
0300164754;2025-10-21 15:00:00;79,8;R;84,9;R
0300164754;2025-10-21 14:45:00;80,2;R;86,4;R
0300164754;2025-10-21 14:30:00;83,8;R;89,8;R
0300164754;2025-10-21 14:15:00;86,9;R;93,1;R
0300164754;2025-10-21 14:00:00;83,1;R;89,6;R
0300164754;2025-10-21 13:45:00;85,2;R;92,7;R
0300164754;2025-10-21 13:30:00;85,7;R;93,1;R
0300164754;2025-10-21 13:15:00;95,1;R;99,8;R
0300164754;2025-10-21 13:00:00;95,3;R;100,0;R
0300164754;2025-10-21 12:45:00;105,7;R;109,9;R
0300164754;2025-10-21 12:30:00;106,7;R;110,8;R
0300164754;2025-10-21 12:15:00;99,8;R;103,2;R
0300164754;2025-10-21 12:00:00;85,4;R;92,0;R
0300164754;2025-10-21 11:45:00;83,3;R;89,2;R
0300164754;2025-10-21 11:30:00;91,8;R;99,2;R
0300164754;2025-10-21 11:15:00;94,0;R;101,0;R
0300164754;2025-10-21 11:00:00;88,9;R;95,4;R
0300164754;2025-10-21 10:45:00;101,8;R;109,3;R
0300164754;2025-10-21 10:30:00;128,8;R;142,8;R
0300164754;2025-10-21 10:15:00;133,8;R;148,3;R
0300164754;2025-10-21 10:00:00;149,6;R;166,6;R
0300164754;2025-10-21 09:45:00;158,4;R;180,0;R
0300164754;2025-10-21 09:30:00;157,1;R;179,8;R
0300164754;2025-10-21 09:15:00;95,1;R;103,1;R
0300164754;2025-10-21 09:00:00;91,2;R;98,4;R
0300164754;2025-10-21 08:45:00;92,8;R;98,2;R
0300164754;2025-10-21 08:30:00;81,5;R;82,8;R
0300164754;2025-10-21 08:15:00;92,1;R;96,8;R
0300164754;2025-10-21 08:00:00;90,6;R;95,2;R
0300164754;2025-10-21 07:45:00;83,4;R;93,3;R
0300164754;2025-10-21 07:30:00;81,0;R;91,1;R
0300164754;2025-10-21 07:15:00;80,2;R;88,7;R
0300164754;2025-10-21 07:00:00;82,9;R;93,0;R
0300164754;2025-10-21 06:45:00;81,5;R;91,9;R
0300164754;2025-10-21 06:30:00;69,1;R;73,6;R
0300164754;2025-10-21 06:15:00;74,8;R;84,7;R
0300164754;2025-10-21 06:00:00;74,6;R;83,3;R
0300164754;2025-10-21 05:45:00;76,0;R;85,2;R
0300164754;2025-10-21 05:30:00;68,7;R;78,9;R
0300164754;2025-10-21 05:15:00;51,4;R;56,2;R
0300164754;2025-10-21 05:00:00;65,6;R;74,4;R
0300164754;2025-10-21 04:45:00;64,0;R;73,4;R
0300164754;2025-10-21 04:30:00;63,3;R;73,7;R
0300164754;2025-10-21 04:15:00;64,0;R;74,5;R
0300164754;2025-10-21 04:00:00;48,1;R;53,6;R
0300164754;2025-10-21 03:45:00;62,7;R;72,7;R
0300164754;2025-10-21 03:30:00;61,2;R;71,1;R
0300164754;2025-10-21 03:15:00;62,9;R;72,3;R
0300164754;2025-10-21 03:00:00;63,0;R;72,4;R
0300164754;2025-10-21 02:45:00;61,2;R;70,1;R
0300164754;2025-10-21 02:30:00;50,9;R;57,3;R
0300164754;2025-10-21 02:15:00;64,0;R;74,9;R
0300164754;2025-10-21 02:00:00;63,7;R;74,6;R
0300164754;2025-10-21 01:45:00;63,0;R;74,0;R
0300164754;2025-10-21 01:30:00;52,7;R;60,3;R
0300164754;2025-10-21 01:15:00;66,4;R;78,7;R
0300164754;2025-10-21 01:00:00;66,9;R;78,7;R
0300164754;2025-10-21 00:45:00;66,2;R;78,0;R
0300164754;2025-10-21 00:30:00;67,0;R;77,6;R
0300164754;2025-10-21 00:15:00;65,5;R;76,5;R
0300164754;2025-10-21 00:00:00;64,5;R;75,4;R
0300164754;2025-10-20 23:45:00;56,0;R;64,8;R
0300164754;2025-10-20 23:30:00;57,6;R;67,1;R
0300164754;2025-10-20 23:15:00;61,0;R;71,7;R
0300164754;2025-10-20 23:00:00;63,5;R;75,1;R
0300164754;2025-10-20 22:45:00;64,0;R;75,5;R
0300164754;2025-10-20 22:30:00;64,2;R;76,6;R
0300164754;2025-10-20 22:15:00;62,7;R;74,7;R
0300164754;2025-10-20 22:00:00;61,7;R;73,1;R
0300164754;2025-10-20 21:45:00;63,7;R;75,1;R
0300164754;2025-10-20 21:30:00;64,1;R;75,5;R
0300164754;2025-10-20 21:15:00;63,1;R;74,3;R
0300164754;2025-10-20 21:00:00;64,0;R;75,2;R
0300164754;2025-10-20 20:45:00;64,0;R;75,0;R
0300164754;2025-10-20 20:30:00;45,6;R;50,9;R
0300164754;2025-10-20 20:15:00;65,9;R;78,4;R
0300164754;2025-10-20 20:00:00;66,0;R;78,2;R
0300164754;2025-10-20 19:45:00;67,1;R;78,9;R
0300164754;2025-10-20 19:30:00;66,7;R;76,5;R
0300164754;2025-10-20 19:15:00;67,9;R;77,4;R
0300164754;2025-10-20 19:00:00;70,0;R;79,4;R
0300164754;2025-10-20 18:45:00;76,1;R;84,3;R
0300164754;2025-10-20 18:30:00;79,9;R;87,4;R
0300164754;2025-10-20 18:15:00;81,0;R;89,4;R
0300164754;2025-10-20 18:00:00;80,0;R;88,1;R
0300164754;2025-10-20 17:45:00;68,8;R;75,8;R
0300164754;2025-10-20 17:30:00;77,2;R;82,8;R
0300164754;2025-10-20 17:15:00;79,5;R;85,6;R
0300164754;2025-10-20 17:00:00;78,4;R;84,8;R
0300164754;2025-10-20 16:45:00;76,8;R;83,5;R
0300164754;2025-10-20 16:30:00;76,3;R;82,4;R
0300164754;2025-10-20 16:15:00;77,5;R;83,9;R
0300164754;2025-10-20 16:00:00;77,4;R;84,4;R
0300164754;2025-10-20 15:45:00;79,2;R;87,1;R
0300164754;2025-10-20 15:30:00;86,9;R;95,5;R
0300164754;2025-10-20 15:15:00;93,6;R;102,7;R
0300164754;2025-10-20 15:00:00;93,0;R;101,8;R
0300164754;2025-10-20 14:45:00;92,9;R;100,8;R
0300164754;2025-10-20 14:30:00;88,4;R;96,0;R
0300164754;2025-10-20 14:15:00;101,8;R;114,5;R
0300164754;2025-10-20 14:00:00;102,2;R;114,5;R
0300164754;2025-10-20 13:45:00;91,4;R;98,4;R
0300164754;2025-10-20 13:30:00;91,5;R;97,3;R
0300164754;2025-10-20 13:15:00;100,7;R;112,4;R
0300164754;2025-10-20 13:00:00;100,7;R;112,4;R
0300164754;2025-10-20 12:45:00;89,4;R;98,4;R
0300164754;2025-10-20 12:30:00;96,1;R;104,4;R
0300164754;2025-10-20 12:15:00;110,7;R;122,8;R
0300164754;2025-10-20 12:00:00;107,1;R;118,9;R
0300164754;2025-10-20 11:45:00;102,0;R;113,1;R
0300164754;2025-10-20 11:30:00;90,5;R;96,7;R
0300164754;2025-10-20 11:15:00;111,0;R;113,9;R
0300164754;2025-10-20 11:00:00;117,2;R;123,1;R
0300164754;2025-10-20 10:45:00;155,7;R;164,4;R
0300164754;2025-10-20 10:30:00;157,2;R;171,5;R
0300164754;2025-10-20 10:15:00;171,2;R;185,5;R
0300164754;2025-10-20 10:00:00;174,1;R;191,2;R
0300164754;2025-10-20 09:45:00;164,0;R;183,9;R
0300164754;2025-10-20 09:30:00;127,9;R;137,7;R
0300164754;2025-10-20 09:15:00;122,4;R;126,0;R
0300164754;2025-10-20 09:00:00;95,9;R;102,2;R
0300164754;2025-10-20 08:45:00;89,4;R;97,0;R
0300164754;2025-10-20 08:30:00;85,6;R;91,8;R
0300164754;2025-10-20 08:15:00;81,9;R;89,4;R
0300164754;2025-10-20 08:00:00;79,1;R;87,5;R
0300164754;2025-10-20 07:45:00;79,1;R;87,8;R
0300164754;2025-10-20 07:30:00;77,0;R;86,8;R
0300164754;2025-10-20 07:15:00;75,8;R;85,7;R
0300164754;2025-10-20 07:00:00;83,3;R;94,0;R
0300164754;2025-10-20 06:45:00;86,8;R;97,5;R
0300164754;2025-10-20 06:30:00;86,5;R;98,7;R
0300164754;2025-10-20 06:15:00;59,0;R;66,1;R
0300164754;2025-10-20 06:00:00;74,3;R;84,1;R
0300164754;2025-10-20 05:45:00;75,5;R;85,5;R
0300164754;2025-10-20 05:30:00;70,2;R;81,7;R
0300164754;2025-10-20 05:15:00;66,3;R;78,6;R
0300164754;2025-10-20 05:00:00;63,7;R;75,1;R
0300164754;2025-10-20 04:45:00;62,2;R;73,2;R
0300164754;2025-10-20 04:30:00;44,5;R;50,1;R
0300164754;2025-10-20 04:15:00;61,2;R;72,3;R
0300164754;2025-10-20 04:00:00;61,5;R;72,7;R
0300164754;2025-10-20 03:45:00;61,2;R;72,5;R
0300164754;2025-10-20 03:30:00;60,7;R;71,9;R
0300164754;2025-10-20 03:15:00;60,0;R;71,4;R
0300164754;2025-10-20 03:00:00;51,9;R;59,4;R
0300164754;2025-10-20 02:45:00;66,7;R;79,1;R
0300164754;2025-10-20 02:30:00;68,2;R;80,6;R
0300164754;2025-10-20 02:15:00;67,5;R;79,8;R
0300164754;2025-10-20 02:00:00;66,3;R;77,8;R
0300164754;2025-10-20 01:45:00;48,6;R;54,1;R
0300164754;2025-10-20 01:30:00;64,5;R;76,4;R
0300164754;2025-10-20 01:15:00;67,1;R;79,7;R
0300164754;2025-10-20 01:00:00;67,1;R;79,7;R
0300164754;2025-10-20 00:45:00;66,5;R;78,9;R
0300164754;2025-10-20 00:30:00;56,8;R;64,0;R
0300164754;2025-10-20 00:15:00;64,2;R;75,1;R
0300164754;2025-10-20 00:00:00;63,4;R;74,5;R
0300164754;2025-10-19 23:45:00;64,0;R;74,8;R
0300164754;2025-10-19 23:30:00;64,3;R;75,0;R
0300164754;2025-10-19 23:15:00;57,7;R;66,2;R
0300164754;2025-10-19 23:00:00;59,4;R;69,2;R
0300164754;2025-10-19 22:45:00;64,1;R;74,5;R
0300164754;2025-10-19 22:30:00;63,7;R;74,2;R
0300164754;2025-10-19 22:15:00;64,0;R;75,1;R
0300164754;2025-10-19 22:00:00;50,6;R;57,0;R
0300164754;2025-10-19 21:45:00;66,9;R;78,7;R
0300164754;2025-10-19 21:30:00;66,6;R;77,9;R
0300164754;2025-10-19 21:15:00;64,5;R;74,0;R
0300164754;2025-10-19 21:00:00;66,0;R;74,8;R
0300164754;2025-10-19 20:45:00;64,5;R;74,3;R
0300164754;2025-10-19 20:30:00;57,3;R;64,7;R
0300164754;2025-10-19 20:15:00;67,3;R;77,7;R
0300164754;2025-10-19 20:00:00;64,1;R;74,2;R
0300164754;2025-10-19 19:45:00;66,3;R;75,3;R
0300164754;2025-10-19 19:30:00;74,6;R;82,1;R
0300164754;2025-10-19 19:15:00;82,5;R;88,1;R
0300164754;2025-10-19 19:00:00;81,6;R;87,2;R
0300164754;2025-10-19 18:45:00;71,2;R;73,8;R
0300164754;2025-10-19 18:30:00;82,8;R;87,4;R
0300164754;2025-10-19 18:15:00;75,2;R;82,2;R
0300164754;2025-10-19 18:00:00;79,9;R;85,9;R
0300164754;2025-10-19 17:45:00;83,1;R;90,0;R
0300164754;2025-10-19 17:30:00;81,4;R;88,1;R
0300164754;2025-10-19 17:15:00;81,5;R;89,1;R
0300164754;2025-10-19 17:00:00;81,3;R;88,7;R
0300164754;2025-10-19 16:45:00;87,9;R;97,0;R
0300164754;2025-10-19 16:30:00;101,2;R;112,4;R
0300164754;2025-10-19 16:15:00;101,0;R;112,0;R
0300164754;2025-10-19 16:00:00;87,7;R;94,1;R
0300164754;2025-10-19 15:45:00;97,2;R;107,0;R
0300164754;2025-10-19 15:30:00;105,4;R;117,5;R
0300164754;2025-10-19 15:15:00;105,5;R;117,8;R
0300164754;2025-10-19 15:00:00;106,3;R;118,2;R
0300164754;2025-10-19 14:45:00;92,0;R;100,5;R
0300164754;2025-10-19 14:30:00;98,3;R;109,8;R
0300164754;2025-10-19 14:15:00;100,0;R;110,8;R
0300164754;2025-10-19 14:00:00;101,6;R;112,2;R
0300164754;2025-10-19 13:45:00;102,1;R;113,5;R
0300164754;2025-10-19 13:30:00;103,8;R;115,0;R
0300164754;2025-10-19 13:15:00;92,8;R;101,3;R
0300164754;2025-10-19 13:00:00;98,7;R;110,3;R
0300164754;2025-10-19 12:45:00;102,2;R;113,0;R
0300164754;2025-10-19 12:30:00;102,6;R;113,5;R
0300164754;2025-10-19 12:15:00;111,7;R;123,8;R
0300164754;2025-10-19 12:00:00;113,6;R;125,7;R
0300164754;2025-10-19 11:45:00;99,7;R;111,2;R
0300164754;2025-10-19 11:30:00;91,4;R;97,5;R
0300164754;2025-10-19 11:15:00;87,9;R;94,0;R
0300164754;2025-10-19 11:00:00;98,2;R;103,3;R
0300164754;2025-10-19 10:45:00;103,6;R;109,3;R
0300164754;2025-10-19 10:30:00;95,1;R;102,3;R
0300164754;2025-10-19 10:15:00;134,3;R;146,7;R
